Location,Month,PVOUT_avg_daily,PVOUT_annual_avg_daily,GHI_annual_avg_daily,DNI_annual_avg_daily,TEMP_annual_avg
PearceRAAF,6,3.552311897277832,4.734893321990967,5.348506450653076,6.321133136749268,18.693023681640625
PearceRAAF,7,3.4183740615844727,4.734893321990967,5.348506450653076,6.321133136749268,18.693023681640625
PearceRAAF,8,3.994971752166748,4.734893321990967,5.348506450653076,6.321133136749268,18.693023681640625
PearceRAAF,9,4.521783828735352,4.734893321990967,5.348506450653076,6.321133136749268,18.693023681640625
PearceRAAF,10,5.111825466156006,4.734893321990967,5.348506450653076,6.321133136749268,18.693023681640625
PearceRAAF,11,5.558099746704102,4.734893321990967,5.348506450653076,6.321133136749268,18.693023681640625
PearceRAAF,12,5.641110897064209,4.734893321990967,5.348506450653076,6.321133136749268,18.693023681640625
Penrith,1,4.183022499084473,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,2,3.856027364730835,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,3,3.9785349369049072,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,4,3.940673351287842,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,5,4.072709560394287,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,6,3.3158366680145264,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,7,4.034188270568848,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,8,4.502873420715332,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,9,4.851738929748535,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,10,4.4563493728637695,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,11,4.117351531982422,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Penrith,12,4.114235877990723,4.121304035186768,4.372300624847412,4.762788772583008,16.112472534179688
Perth,1,5.701371669769287,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,2,5.644748687744141,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,3,5.441311836242676,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,4,4.513255596160889,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,5,3.9776973724365234,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,6,3.5073511600494385,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,7,3.366830348968506,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,8,3.9941649436950684,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,9,4.615171909332275,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,10,5.172459602355957,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,11,5.681774616241455,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
Perth,12,5.774295330047607,4.7782487869262695,5.3678297996521,6.345362663269043,18.95232582092285
PerthAirport,1,5.656495094299316,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,2,5.620805740356445,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,3,5.3939208984375,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,4,4.487046241760254,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,5,3.9548380374908447,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,6,3.5097548961639404,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,7,3.3348631858825684,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,8,3.9301133155822754,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,9,4.501814842224121,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,10,5.0910420417785645,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,11,5.601062774658203,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
PerthAirport,12,5.709680557250977,4.728183269500732,5.332273960113525,6.307190418243408,18.890277862548828
Portland,1,5.038939952850342,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,2,4.527856826782227,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,3,4.11997652053833,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,4,3.3062806129455566,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,5,2.4907963275909424,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,6,2.2485952377319336,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,7,2.4061222076416016,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,8,3.005723714828491,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,9,3.6861648559570312,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,10,4.283815860748291,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,11,4.413109302520752,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Portland,12,4.876366138458252,3.6971993446350098,3.9705190658569336,3.6950325965881348,14.162956237792969
Richmond,1,4.221795558929443,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,2,3.9275434017181396,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,3,4.034193515777588,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,4,3.969115972518921,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,5,4.080526828765869,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,6,3.3018088340759277,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,7,3.9994568824768066,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,8,4.529908657073975,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,9,4.862179279327393,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,10,4.466411590576172,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,11,4.1597065925598145,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Richmond,12,4.169402122497559,4.145925045013428,4.419423580169678,4.837071895599365,16.570453643798828
Sale,1,4.760866641998291,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,2,4.454079627990723,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,3,4.233780860900879,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,4,3.7217769622802734,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,5,3.182272434234619,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,6,2.902662992477417,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,7,3.2506651878356934,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,8,3.6383562088012695,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,9,4.183380126953125,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,10,4.481075286865234,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,11,4.391171932220459,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
Sale,12,4.661656856536865,3.9870517253875732,4.186584949493408,4.485411643981934,14.201716423034668
SalmonGums,1,5.237714767456055,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,2,5.000161170959473,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,3,4.781784534454346,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,4,4.385179042816162,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,5,3.8946664333343506,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,6,3.6167795658111572,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,7,3.7543771266937256,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,8,4.289565563201904,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,9,4.850733757019043,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,10,5.0062575340271,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,11,5.0692877769470215,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
SalmonGums,12,5.217062473297119,4.590119361877441,5.0223236083984375,5.805210590362549,16.471492767333984
Sydney,1,4.45767068862915,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,2,4.193352222442627,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,3,4.1994500160217285,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,4,3.931809186935425,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,5,3.9376726150512695,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,6,3.09161376953125,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,7,3.863201856613159,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,8,4.370124816894531,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,9,4.787552356719971,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,10,4.592520236968994,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,11,4.3679704666137695,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
Sydney,12,4.401102066040039,4.184277534484863,4.477590560913086,4.847326755523682,17.73977279663086
SydneyAirport,1,4.490527153015137,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,2,4.224688529968262,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,3,4.2344889640808105,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,4,3.9717047214508057,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,5,3.9610660076141357,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,6,3.1192727088928223,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,7,3.8764455318450928,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,8,4.381625175476074,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,9,4.809370517730713,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,10,4.618356704711914,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,11,4.396731853485107,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
SydneyAirport,12,4.426659107208252,4.210611343383789,4.501316070556641,4.881525039672852,17.719772338867188
Townsville,1,4.376314640045166,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,2,4.456023216247559,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,3,4.451788425445557,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,4,4.774518013000488,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,5,4.375974178314209,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,6,4.178940773010254,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,7,4.583384037017822,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,8,5.121337413787842,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,9,5.429747104644775,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,10,5.393538475036621,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,11,5.034218788146973,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Townsville,12,4.881706237792969,4.7559614181518555,5.71459436416626,6.028894901275635,24.07370948791504
Tuggeranong,1,5.043058395385742,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,2,4.671668529510498,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,3,4.743760585784912,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,4,4.38460636138916,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,5,4.223015785217285,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,6,3.4850964546203613,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,7,3.9207897186279297,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,8,4.451096534729004,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,9,5.088997840881348,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,10,5.054483413696289,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,11,4.7892351150512695,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Tuggeranong,12,4.950908184051514,4.56789493560791,4.7842206954956055,5.651847839355469,12.082103729248047
Uluru,1,4.984118938446045,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,2,5.315714359283447,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,3,5.285077095031738,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,4,5.2839884757995605,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,5,4.94252872467041,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,6,4.747429370880127,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,7,5.115429401397705,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,8,5.627635478973389,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,9,5.709652423858643,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,10,5.524414539337158,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,11,5.046498775482178,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
Uluru,12,4.956860542297363,5.21097993850708,6.077840328216553,7.763280868530273,22.318115234375
WaggaWagga,1,5.333151817321777,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,2,5.144482135772705,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,3,5.110187530517578,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,4,4.569544792175293,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,5,3.852597951889038,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,6,3.1994240283966064,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,7,3.228868246078491,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,8,3.9285314083099365,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,9,4.830555438995361,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,10,5.202479839324951,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,11,4.964488506317139,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
WaggaWagga,12,5.225993633270264,4.546455383300781,4.951287269592285,5.966333389282227,16.142187118530273
Walpole,1,4.955965995788574,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,2,4.6297430992126465,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,3,4.043155193328857,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,4,3.4019055366516113,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,5,2.926581382751465,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,6,2.6103243827819824,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,7,2.630885124206543,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,8,3.127213954925537,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,9,3.631554126739502,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,10,4.1939215660095215,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,11,4.525929927825928,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Walpole,12,4.7675628662109375,3.7833917140960693,4.160688877105713,3.8359181880950928,15.615315437316895
Watsonia,1,4.971120834350586,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,2,4.710338115692139,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,3,4.280812740325928,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,4,3.4913103580474854,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,5,2.6306357383728027,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,6,2.407907485961914,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,7,2.63373064994812,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,8,3.052269458770752,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,9,3.648622751235962,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,10,4.245842933654785,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,11,4.345056056976318,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Watsonia,12,4.753122806549072,3.760305881500244,4.08089542388916,4.198331356048584,14.425647735595703
Williamtown,1,4.624574661254883,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,2,4.467057704925537,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,3,4.459761142730713,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,4,3.988827705383301,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,5,3.9033472537994385,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,6,3.1299126148223877,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,7,3.842634439468384,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,8,4.4677886962890625,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,9,4.822861671447754,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,10,4.676372528076172,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,11,4.442025184631348,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Williamtown,12,4.526625156402588,4.279908180236816,4.632084846496582,5.0520853996276855,18.331493377685547
Witchcliffe,1,5.608437538146973,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,2,5.34844446182251,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,3,4.797963619232178,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,4,3.82879376411438,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,5,3.1543965339660645,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,6,2.7128889560699463,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,7,2.7209434509277344,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,8,3.29575514793396,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,9,3.794281244277954,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,10,4.568315029144287,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,11,5.0186920166015625,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Witchcliffe,12,5.36223840713501,4.179290294647217,4.641071796417236,4.690700054168701,16.545578002929688
Wollongong,1,4.366027355194092,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,2,3.980224132537842,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,3,4.038266658782959,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,4,3.881056547164917,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,5,3.9779770374298096,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,6,3.1422510147094727,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,7,3.9113686084747314,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,8,4.33512020111084,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,9,4.78751802444458,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,10,4.561798572540283,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,11,4.254814147949219,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Wollongong,12,4.2198100090026855,4.123574733734131,4.355877876281738,4.7249555587768555,16.3332576751709
Woomera,1,5.417194843292236,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,2,5.460296630859375,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,3,5.336220741271973,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,4,4.981438636779785,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,5,4.366023063659668,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,6,4.102610111236572,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,7,4.34341287612915,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,8,4.941577911376953,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,9,5.604078769683838,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,10,5.473842620849609,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,11,5.280519962310791,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
Woomera,12,5.267895221710205,5.045424461364746,5.63051700592041,7.107914447784424,19.470996856689453
